text,doc_type,label,amount
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Rebero Holdings
TIN: 972680546
Month: 2020-01
Total Employees: 170
Gross Salaries: 1151677 RWF
PAYE Withheld: 345503 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,1151677.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Yvonne Habimana
TIN: 280377032
Audit Period: 2024-07
Scope: VAT, PAYE, CIT
Findings: Minor discrepancies noted
Recommended Action: Refer for further investigation",audit_report,filing,2562623.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Pierre Bizimana
TIN: 400491536
Audit Period: 2023
Scope: VAT, PAYE, CIT
Findings: Significant underpayment identified
Recommended Action: Issue penalty notice",audit_report,filing,4877097.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Inzora Tech
TIN: 400407178
Period: 2023-03
This notice informs you of a penalty of 519523 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,5195233.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Masaka Textiles
TIN: 469403820
Audit Period: 2024-09
Scope: VAT, PAYE, CIT
Findings: Minor discrepancies noted
Recommended Action: Refer for further investigation",audit_report,filing,1626539.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Yvonne Hakizimana (TIN: 483790644) has no outstanding tax obligations as of 2024-04. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,577549.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Remera Electronics
TIN: 480968571
Period: 2021
Nature of Payment: Services
Gross Amount: 1963660 RWF
WHT Rate: 15%
Tax Withheld: 294549 RWF",withholding_tax,declaration,1963660.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Amahoro Construction
TIN: 704633564
Audit Period: 2021-08
Scope: VAT, PAYE, CIT
Findings: No irregularities found
Recommended Action: None",audit_report,filing,1015235.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Yvonne Habimana
TIN: 456196659
Period: 2024-04
Nature of Payment: Services
Gross Amount: 2133331 RWF
WHT Rate: 15%
Tax Withheld: 320000 RWF",withholding_tax,declaration,2133331.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Amahoro Construction
TIN: 931469703
Period: 2020-09
Overpaid Amount: 16214715 RWF
Reason: Excess VAT input credits
Bank Account: 714483
Bank: Bank of Kigali",refund_request,declaration,16214715.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Alice Uwimana
TIN: 269118504
Month: 2023-11
Total Employees: 49
Gross Salaries: 5287414 RWF
PAYE Withheld: 1586224 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,5287414.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Remera Electronics
TIN: 429448930
Period: 2022
Overpaid Amount: 58998 RWF
Reason: Excess VAT input credits
Bank Account: 290926
Bank: Bank of Kigali",refund_request,declaration,58998.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Michel Niyomugabo
TIN: 337184468
Period: 2024-02
Overpaid Amount: 807856 RWF
Reason: Excess VAT input credits
Bank Account: 435039
Bank: Bank of Kigali",refund_request,declaration,807856.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Inzora Tech
TIN: 982252644
Financial Year: 2022
Taxable Income: 1226614 RWF
CIT at 30%: 367984 RWF
Advance Tax Paid: 122661 RWF
Balance Due: 245323 RWF",cit_filing,filing,1226614.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Rwanda Fresh Ltd
TIN: 514396801
Month: 2023-12
Total Employees: 110
Gross Salaries: 959639 RWF
PAYE Withheld: 287892 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,959639.0
"FINANCIAL STATEMENTS
Yvonne Niyomugabo
TIN: 798973247
Year Ended: 2021-03
Total Revenue: 8077094 RWF
Total Expenses: 5653966 RWF
Net Profit Before Tax: 2423128 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,8077094.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Pierre Ndayishimiye
TIN: 272769884
Month: 2020-09
Total Employees: 91
Gross Salaries: 19143010 RWF
PAYE Withheld: 5742903 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,19143010.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Inyange Industries
TIN: 752102334
Tax Period: 2023
Output VAT: 2431464 RWF
Input VAT: 618169 RWF
Net VAT Payable: 1813295 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,2060563.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Marie Habimana (TIN: 521875543) has no outstanding tax obligations as of 2024-09. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,883757.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Ubumwe Investments
TIN: 127633490
Period: 2021-03
Overpaid Amount: 18923864 RWF
Reason: Excess VAT input credits
Bank Account: 593821
Bank: Bank of Kigali",refund_request,declaration,18923864.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Rebero Holdings,
RE: Your TIN 197857474 – Request for information
We write with reference to your account for the period 2024. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,10885583.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Umucyo Pharmacy,
RE: Your TIN 998806471 – Objection response
We write with reference to your account for the period 2022. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,7026376.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Umucyo Pharmacy
TIN: 694425527
Period: 2020-07
This notice informs you of a penalty of 276186 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,2761857.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Chantal Habimana (TIN: 639127345) has no outstanding tax obligations as of 2024-09. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,5708802.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Isange Distributors
TIN: 235491190
Financial Year: 2020
Taxable Income: 5796247 RWF
CIT at 30%: 1738874 RWF
Advance Tax Paid: 579625 RWF
Balance Due: 1159249 RWF",cit_filing,filing,5796247.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Innocent Ndayishimiye
TIN: 692763677
Month: 2022-05
Total Employees: 8
Gross Salaries: 12504337 RWF
PAYE Withheld: 3751301 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,12504337.0
"FINANCIAL STATEMENTS
Diane Niyomugabo
TIN: 725644753
Year Ended: 2020-02
Total Revenue: 582308 RWF
Total Expenses: 407616 RWF
Net Profit Before Tax: 174692 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,582308.0
"FINANCIAL STATEMENTS
Masaka Textiles
TIN: 140228456
Year Ended: 2021-05
Total Revenue: 4864874 RWF
Total Expenses: 3405412 RWF
Net Profit Before Tax: 1459462 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,4864874.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Rwanda Fresh Ltd
TIN: 900742774
Audit Period: 2023-05
Scope: VAT, PAYE, CIT
Findings: Minor discrepancies noted
Recommended Action: Issue penalty notice",audit_report,filing,152202.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Umucyo Pharmacy
TIN: 244295352
Month: 2022-12
Total Employees: 73
Gross Salaries: 8788426 RWF
PAYE Withheld: 2636528 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,8788426.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Chantal Ndayishimiye,
RE: Your TIN 895583423 – Objection response
We write with reference to your account for the period 2023-09. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,8652333.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Ruliba Ceramics
TIN: 710607239
Period: 2020
This notice informs you of a penalty of 899671 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,8996710.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Rebero Holdings
TIN: 495514868
Audit Period: 2023-09
Scope: VAT, PAYE, CIT
Findings: No irregularities found
Recommended Action: None",audit_report,filing,12874529.0
"APPLICATION FOR TAX REFUND
Rwanda Revenue Authority
Taxpayer: Masaka Textiles
TIN: 730157871
Period: 2024-06
Overpaid Amount: 9140120 RWF
Reason: Excess VAT input credits
Bank Account: 398916
Bank: Bank of Kigali",refund_request,declaration,9140120.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Pierre Niyomugabo
TIN: 937336224
Tax Period: 2021-04
Output VAT: 6739321 RWF
Input VAT: 1713387 RWF
Net VAT Payable: 5025934 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,5711289.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Amahoro Construction
TIN: 795109916
Tax Period: 2021-10
Output VAT: 1553508 RWF
Input VAT: 394960 RWF
Net VAT Payable: 1158548 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,1316532.0
"FINANCIAL STATEMENTS
Kanombe Logistics
TIN: 370581558
Year Ended: 2021-08
Total Revenue: 3726495 RWF
Total Expenses: 2608546 RWF
Net Profit Before Tax: 1117948 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,3726495.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Kimironko Supermarket
TIN: 702859986
Period: 2024
This notice informs you of a penalty of 581661 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,5816607.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Rebero Holdings
TIN: 804503060
Audit Period: 2022
Scope: VAT, PAYE, CIT
Findings: Significant underpayment identified
Recommended Action: Issue penalty notice",audit_report,filing,7300952.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Masaka Textiles
TIN: 417403063
Financial Year: 2022-07
Taxable Income: 6722916 RWF
CIT at 30%: 2016875 RWF
Advance Tax Paid: 672292 RWF
Balance Due: 1344583 RWF",cit_filing,filing,6722916.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Masaka Textiles
TIN: 821413281
Period: 2022-09
Nature of Payment: Services
Gross Amount: 981568 RWF
WHT Rate: 15%
Tax Withheld: 147235 RWF",withholding_tax,declaration,981568.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Patrick Hakizimana,
RE: Your TIN 919177195 – Objection response
We write with reference to your account for the period 2021-11. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,5362867.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Diane Bizimana
TIN: 597959181
Audit Period: 2020
Scope: VAT, PAYE, CIT
Findings: Significant underpayment identified
Recommended Action: None",audit_report,filing,5081033.0
"NOTICE OF PENALTY
Rwanda Revenue Authority
To: Eric Ndayishimiye
TIN: 668909764
Period: 2022
This notice informs you of a penalty of 967896 RWF for late filing of tax returns. Payment must be made within 30 days to avoid further interest charges under the Tax Procedures Law.",penalty_notice,correspondence,9678961.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Chantal Uwimana,
RE: Your TIN 936381727 – Request for information
We write with reference to your account for the period 2020-08. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,21627590.0
"TAX CLEARANCE CERTIFICATE
Rwanda Revenue Authority
This is to certify that Michel Uwimana (TIN: 718774770) has no outstanding tax obligations as of 2021-08. All taxes including VAT, PAYE, and CIT have been paid in full. Certificate valid for 3 months from date of issue.",tax_clearance,certificate,7615016.0
"FINANCIAL STATEMENTS
Remera Electronics
TIN: 105013454
Year Ended: 2020
Total Revenue: 2384852 RWF
Total Expenses: 1669396 RWF
Net Profit Before Tax: 715456 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,2384852.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Umucyo Pharmacy
TIN: 342950952
Tax Period: 2022
Output VAT: 2913295 RWF
Input VAT: 740668 RWF
Net VAT Payable: 2172627 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,2468894.0
"VALUE ADDED TAX RETURN
Rwanda Revenue Authority
Taxpayer: Patrick Umubyeyi
TIN: 881503560
Tax Period: 2024-10
Output VAT: 3413563 RWF
Input VAT: 867855 RWF
Net VAT Payable: 2545708 RWF
Filing Date: 2026-05-08
Signature of authorized person",vat_return,filing,2892850.0
"WITHHOLDING TAX DECLARATION
Rwanda Revenue Authority
Withholder: Michel Ndayishimiye
TIN: 120535029
Period: 2021-04
Nature of Payment: Services
Gross Amount: 753245 RWF
WHT Rate: 15%
Tax Withheld: 112987 RWF",withholding_tax,declaration,753245.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Rwanda Fresh Ltd
TIN: 502859804
Audit Period: 2022-09
Scope: VAT, PAYE, CIT
Findings: Significant underpayment identified
Recommended Action: None",audit_report,filing,4556076.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Remera Electronics
TIN: 232709191
Month: 2024-05
Total Employees: 182
Gross Salaries: 881023 RWF
PAYE Withheld: 264307 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,881023.0
"FINANCIAL STATEMENTS
Ruliba Ceramics
TIN: 389885759
Year Ended: 2024-10
Total Revenue: 2763523 RWF
Total Expenses: 1934466 RWF
Net Profit Before Tax: 829057 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,2763523.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Masaka Textiles
TIN: 313295228
Month: 2024-04
Total Employees: 56
Gross Salaries: 8954063 RWF
PAYE Withheld: 2686219 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,8954063.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Yvonne Kamanzi
TIN: 838953322
Financial Year: 2023
Taxable Income: 114157 RWF
CIT at 30%: 34247 RWF
Advance Tax Paid: 11416 RWF
Balance Due: 22831 RWF",cit_filing,filing,114157.0
"PAY AS YOU EARN DECLARATION
Rwanda Revenue Authority
Employer: Inzora Tech
TIN: 876920515
Month: 2020-05
Total Employees: 80
Gross Salaries: 3100940 RWF
PAYE Withheld: 930282 RWF
Declaration filed in compliance with Income Tax Law",paye_declaration,declaration,3100940.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Gahanga Agro
TIN: 486777550
Financial Year: 2022-07
Taxable Income: 549093 RWF
CIT at 30%: 164728 RWF
Advance Tax Paid: 54909 RWF
Balance Due: 109819 RWF",cit_filing,filing,549093.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Yvonne Niyomugabo
TIN: 388095021
Financial Year: 2020-06
Taxable Income: 1059782 RWF
CIT at 30%: 317935 RWF
Advance Tax Paid: 105978 RWF
Balance Due: 211956 RWF",cit_filing,filing,1059782.0
"FINANCIAL STATEMENTS
Masaka Textiles
TIN: 958885115
Year Ended: 2023-11
Total Revenue: 962280 RWF
Total Expenses: 673596 RWF
Net Profit Before Tax: 288684 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,962280.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Diane Umubyeyi
TIN: 961425250
Financial Year: 2024-11
Taxable Income: 4775035 RWF
CIT at 30%: 1432510 RWF
Advance Tax Paid: 477504 RWF
Balance Due: 955007 RWF",cit_filing,filing,4775035.0
"Rwanda Revenue Authority
P.O. Box 3987, Kigali

Dear Emmanuel Umubyeyi,
RE: Your TIN 149362414 – Notice of assessment
We write with reference to your account for the period 2020-05. Please respond within 15 working days.
Yours faithfully,
Commissioner General, RRA",correspondence,correspondence,112186.0
"TAX AUDIT REPORT
Rwanda Revenue Authority – Audit Division
Taxpayer: Ubumwe Investments
TIN: 564766900
Audit Period: 2021-08
Scope: VAT, PAYE, CIT
Findings: No irregularities found
Recommended Action: Refer for further investigation",audit_report,filing,5689622.0
"CORPORATE INCOME TAX RETURN
Rwanda Revenue Authority
Company: Masaka Textiles
TIN: 632398698
Financial Year: 2021-02
Taxable Income: 1982975 RWF
CIT at 30%: 594892 RWF
Advance Tax Paid: 198298 RWF
Balance Due: 396595 RWF",cit_filing,filing,1982975.0
"FINANCIAL STATEMENTS
Umucyo Pharmacy
TIN: 184643708
Year Ended: 2023-08
Total Revenue: 3021929 RWF
Total Expenses: 2115350 RWF
Net Profit Before Tax: 906579 RWF
Prepared in accordance with IFRS as adopted in Rwanda",financial_statement,filing,3021929.0
